StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,EnrollmentTotal,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,11/8/20,11/14/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,11/15/20,11/21/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,11/22/20,11/28/20,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,11/29/20,12/5/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,12/6/20,12/12/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,12/13/20,12/19/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,12/20/20,12/26/20,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,12/27/20,1/2/21,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,1/3/21,1/9/21,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,1/10/21,1/16/21,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,1/17/21,1/23/21,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,1/24/21,1/30/21,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,1/31/21,2/6/21,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,2/7/21,2/13/21,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,2/14/21,2/20/21,337,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,2/21/21,2/27/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,2/28/21,3/6/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,3/7/21,3/13/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,3/14/21,3/20/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,3/21/21,3/27/21,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,3/28/21,4/3/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,4/4/21,4/10/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,4/11/21,4/17/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,4/18/21,4/24/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,4/25/21,5/1/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,5/2/21,5/8/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,5/9/21,5/15/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,5/16/21,5/22/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,5/23/21,5/29/21,337,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,5/30/21,6/5/21,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,6/6/21,6/12/21,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Notus District,Regular local school district,1602460,135,Weekly,6/13/21,6/19/21,337,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,8/9/20,8/15/20,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,8/16/20,8/22/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,8/23/20,8/29/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,8/30/20,9/5/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,9/6/20,9/12/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,9/13/20,9/19/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,9/20/20,9/26/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,9/27/20,10/3/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,10/4/20,10/10/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,10/11/20,10/17/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,10/18/20,10/24/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,10/25/20,10/31/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,11/1/20,11/7/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,11/8/20,11/14/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,11/15/20,11/21/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,11/22/20,11/28/20,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,11/29/20,12/5/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,12/6/20,12/12/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,12/13/20,12/19/20,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,12/20/20,12/26/20,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,12/27/20,1/2/21,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,1/3/21,1/9/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,1/10/21,1/16/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,1/17/21,1/23/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,1/24/21,1/30/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,1/31/21,2/6/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,2/7/21,2/13/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,2/14/21,2/20/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,2/21/21,2/27/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,2/28/21,3/6/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,3/7/21,3/13/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,3/14/21,3/20/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,3/21/21,3/27/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,3/28/21,4/3/21,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,4/4/21,4/10/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,4/11/21,4/17/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,4/18/21,4/24/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,4/25/21,5/1/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,5/2/21,5/8/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,5/9/21,5/15/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,5/16/21,5/22/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,5/23/21,5/29/21,810,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,5/30/21,6/5/21,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,6/6/21,6/12/21,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Oneida County District,Regular local school district,1602490,351,Weekly,6/13/21,6/19/21,810,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,8/9/20,8/15/20,911,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,8/16/20,8/22/20,911,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,8/23/20,8/29/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,8/30/20,9/5/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,9/6/20,9/12/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,9/13/20,9/19/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,9/20/20,9/26/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,9/27/20,10/3/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,10/4/20,10/10/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,10/11/20,10/17/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,10/18/20,10/24/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,10/25/20,10/31/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,11/1/20,11/7/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,11/8/20,11/14/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,11/15/20,11/21/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,11/22/20,11/28/20,911,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,11/29/20,12/5/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,12/6/20,12/12/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,12/13/20,12/19/20,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,12/20/20,12/26/20,911,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,12/27/20,1/2/21,911,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,1/3/21,1/9/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,1/10/21,1/16/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,1/17/21,1/23/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,1/24/21,1/30/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,1/31/21,2/6/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,2/7/21,2/13/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,2/14/21,2/20/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,2/21/21,2/27/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,2/28/21,3/6/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,3/7/21,3/13/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,3/14/21,3/20/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,3/21/21,3/27/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,3/28/21,4/3/21,911,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,4/4/21,4/10/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,4/11/21,4/17/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,4/18/21,4/24/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,4/25/21,5/1/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,5/2/21,5/8/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,5/9/21,5/15/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,5/16/21,5/22/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,5/23/21,5/29/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,5/30/21,6/5/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,6/6/21,6/12/21,911,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Orofino Joint District,Regular local school district,1602520,171,Weekly,6/13/21,6/19/21,911,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,8/9/20,8/15/20,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,8/16/20,8/22/20,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,8/23/20,8/29/20,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,8/30/20,9/5/20,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,9/6/20,9/12/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,9/13/20,9/19/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,9/20/20,9/26/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,9/27/20,10/3/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,10/4/20,10/10/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,10/11/20,10/17/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,10/18/20,10/24/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,10/25/20,10/31/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,11/1/20,11/7/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,11/8/20,11/14/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,11/15/20,11/21/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,11/22/20,11/28/20,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,11/29/20,12/5/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,12/6/20,12/12/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,12/13/20,12/19/20,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,12/20/20,12/26/20,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,12/27/20,1/2/21,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,1/3/21,1/9/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,1/10/21,1/16/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,1/17/21,1/23/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,1/24/21,1/30/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,1/31/21,2/6/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,2/7/21,2/13/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,2/14/21,2/20/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,2/21/21,2/27/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,2/28/21,3/6/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,3/7/21,3/13/21,191,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,3/14/21,3/20/21,191,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,3/21/21,3/27/21,191,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,3/28/21,4/3/21,191,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,4/4/21,4/10/21,191,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Palouse Prairie Educational Organization Inc.,Charter agency,1600151,472,Weekly,4/11/21,4/17/21,191,In-person,,,,,,,,,,,,
