"","StateName","StateAbbrev","DataLevel","Charter","DistrictName","DistrictType","NCESDistrictID","StateAssignedDistrictID","EnrollmentTotal","StaffMaskPolicy","StaffMaskStart1","StaffMaskEnd1","StaffMaskStart2","StaffMaskEnd2","StudentMaskPolicy","StudentMaskStart1","StudentMaskEnd1","StudentMaskStart2","StudentMaskEnd2"
"42","Kansas","KS","District","No","Chautauqua Co Community","Regular local school district","2011520","D0286","346",,,,,,,,,,
"43","Kansas","KS","District","No","Cheney","Regular local school district","2004670","D0268","755",,,,,,,,,,
"44","Kansas","KS","District","No","Cherokee","Regular local school district","2004710","D0247","440","Required full school year",,,,,"Required full school year",,,,
"45","Kansas","KS","District","No","Cherryvale","Regular local school district","2004740","D0447","727","Required at least part of school year","8/1/20","4/15/21",,,"Required at least part of school year","8/1/20","4/15/21",,
"46","Kansas","KS","District","No","Chetopa-St. Paul","Regular local school district","2004770","D0505","355",,,,,,,,,,
"47","Kansas","KS","District","No","Cheylin","Regular local school district","2004790","D0103","130",,,,,,,,,,
"48","Kansas","KS","District","No","Cimarron-Ensign","Regular local school district","2004800","D0102","633",,,,,,,,,,
"49","Kansas","KS","District","No","Circle","Regular local school district","2012300","D0375","1853",,,,,,,,,,
"50","Kansas","KS","District","No","Clay Center","Regular local school district","2004890","D0379","1268",,,,,,,,,,
"51","Kansas","KS","District","No","Clearwater","Regular local school district","2004920","D0264","1074","Required full school year",,,,,"Required full school year",,,,
"52","Kansas","KS","District","No","Clifton-Clyde","Regular local school district","2004950","D0224","288",,,,,,,,,,
"53","Kansas","KS","District","No","Coffeyville","Regular local school district","2004980","D0445","1663",,,,,,,,,,
"54","Kansas","KS","District","No","Colby Public Schools","Regular local school district","2005010","D0315","906",,,,,,,,,,
"55","Kansas","KS","District","No","Columbus","Regular local school district","2005070","D0493","854","Required at least part of school year","11/30/20","1/12/21",,,"Required at least part of school year","11/30/20","1/12/21",,
"56","Kansas","KS","District","No","Comanche County","Regular local school district","2005040","D0300","281","Required at least part of school year","8/17/20","3/29/21",,,"Required at least part of school year","8/17/20","3/29/21",,
"57","Kansas","KS","District","No","Concordia","Regular local school district","2005100","D0333","1052",,,,,,,,,,
"58","Kansas","KS","District","No","Conway Springs","Regular local school district","2005130","D0356","474",,,,,,,,,,
"59","Kansas","KS","District","No","Copeland","Regular local school district","2005190","D0476","85",,,,,,,,,,
"60","Kansas","KS","District","No","Crest","Regular local school district","2008040","D0479","230","Not required",,,,,"Not required",,,,
"61","Kansas","KS","District","No","Cunningham","Regular local school district","2005370","D0332","174","Not required",,,,,"Not required",,,,
"62","Kansas","KS","District","No","De Soto","Regular local school district","2005490","D0232","6990",,,,,,,,,,
"63","Kansas","KS","District","No","Deerfield","Regular local school district","2005400","D0216","167","Required at least part of school year","8/17/20","3/28/21",,,"Required at least part of school year","8/17/20","3/28/21",,
"64","Kansas","KS","District","No","Department Of Corrections","State-operated agency","2000024","S0521",,,,,,,,,,,
"65","Kansas","KS","District","No","Derby","Regular local school district","2005460","D0260","7111",,,,,,,,,,
"66","Kansas","KS","District","No","Dexter","Regular local school district","2005520","D0471","235",,,,,,,,,,
"67","Kansas","KS","District","No","Dighton","Regular local school district","2005550","D0482","221",,,,,,,,,,
"68","Kansas","KS","District","No","Dodge City","Regular local school district","2005580","D0443","6698",,,,,,,,,,
"69","Kansas","KS","District","No","Doniphan West Schools","Regular local school district","2000348","D0111","288",,,,,,,,,,
"70","Kansas","KS","District","No","Douglass Public Schools","Regular local school district","2005610","D0396","597",,,,,,,,,,
