,Charter,DistrictType,NCESDistrictID,TimePeriodStart,TimePeriodEnd,ActiveCasesCombined,StateName,StateAbbrev,DistrictName,EnrollmentTotal,StudentMaskPolicy
3895,No,Regular local school district,512960,06/15/20,11/30/20,6,Arkansas,AR,Stuttgart School District,1565.0,
3896,No,Regular local school district,512960,06/15/20,12/02/20,5,Arkansas,AR,Stuttgart School District,1565.0,
3897,No,Regular local school district,512960,06/15/20,12/07/20,8,Arkansas,AR,Stuttgart School District,1565.0,
3898,No,Regular local school district,512960,06/15/20,12/10/20,9,Arkansas,AR,Stuttgart School District,1565.0,
3899,No,Regular local school district,512960,06/15/20,12/14/20,7,Arkansas,AR,Stuttgart School District,1565.0,
3900,No,Regular local school district,512960,06/15/20,12/17/20,11,Arkansas,AR,Stuttgart School District,1565.0,
3901,No,Regular local school district,512960,06/15/20,12/21/20,15,Arkansas,AR,Stuttgart School District,1565.0,
3902,No,Regular local school district,512960,06/15/20,12/23/20,15,Arkansas,AR,Stuttgart School District,1565.0,
3903,No,Regular local school district,512960,06/15/20,12/28/20,5,Arkansas,AR,Stuttgart School District,1565.0,
3904,No,Regular local school district,512960,06/15/20,01/07/21,9,Arkansas,AR,Stuttgart School District,1565.0,
3905,No,Regular local school district,512960,06/15/20,01/11/21,12,Arkansas,AR,Stuttgart School District,1565.0,
3906,No,Regular local school district,512960,06/15/20,01/14/21,14,Arkansas,AR,Stuttgart School District,1565.0,
3907,No,Regular local school district,512960,06/15/20,01/18/21,11,Arkansas,AR,Stuttgart School District,1565.0,
3908,No,Regular local school district,512960,06/15/20,01/21/21,19,Arkansas,AR,Stuttgart School District,1565.0,
3909,No,Regular local school district,512960,06/15/20,01/25/21,15,Arkansas,AR,Stuttgart School District,1565.0,
3910,No,Regular local school district,512960,06/15/20,01/28/21,21,Arkansas,AR,Stuttgart School District,1565.0,
3911,No,Regular local school district,512960,06/15/20,02/01/21,17,Arkansas,AR,Stuttgart School District,1565.0,
3912,No,Regular local school district,512960,06/15/20,02/04/21,21,Arkansas,AR,Stuttgart School District,1565.0,
3913,No,Regular local school district,512960,06/15/20,02/08/21,18,Arkansas,AR,Stuttgart School District,1565.0,
3914,No,Regular local school district,512960,06/15/20,02/11/21,12,Arkansas,AR,Stuttgart School District,1565.0,
3915,No,Regular local school district,512960,06/15/20,02/15/21,5,Arkansas,AR,Stuttgart School District,1565.0,
3916,No,Regular local school district,513110,06/15/20,10/19/20,11,Arkansas,AR,Texarkana School District,3880.0,
3917,No,Regular local school district,513110,06/15/20,10/22/20,15,Arkansas,AR,Texarkana School District,3880.0,
3918,No,Regular local school district,513110,06/15/20,10/26/20,17,Arkansas,AR,Texarkana School District,3880.0,
3919,No,Regular local school district,513110,06/15/20,11/02/20,15,Arkansas,AR,Texarkana School District,3880.0,
3920,No,Regular local school district,513110,06/15/20,11/05/20,15,Arkansas,AR,Texarkana School District,3880.0,
3921,No,Regular local school district,513110,06/15/20,11/09/20,13,Arkansas,AR,Texarkana School District,3880.0,
3922,No,Regular local school district,513110,06/15/20,11/16/20,14,Arkansas,AR,Texarkana School District,3880.0,
3923,No,Regular local school district,513110,06/15/20,11/19/20,20,Arkansas,AR,Texarkana School District,3880.0,
3924,No,Regular local school district,513110,06/15/20,11/23/20,14,Arkansas,AR,Texarkana School District,3880.0,
3925,No,Regular local school district,513110,06/15/20,11/25/20,15,Arkansas,AR,Texarkana School District,3880.0,
3926,No,Regular local school district,513110,06/15/20,11/30/20,8,Arkansas,AR,Texarkana School District,3880.0,
3927,No,Regular local school district,513110,06/15/20,12/02/20,6,Arkansas,AR,Texarkana School District,3880.0,
3928,No,Regular local school district,513110,06/15/20,12/07/20,7,Arkansas,AR,Texarkana School District,3880.0,
3929,No,Regular local school district,513110,06/15/20,12/10/20,6,Arkansas,AR,Texarkana School District,3880.0,
3930,No,Regular local school district,513110,06/15/20,01/18/21,5,Arkansas,AR,Texarkana School District,3880.0,
3931,No,Regular local school district,513110,06/15/20,01/25/21,7,Arkansas,AR,Texarkana School District,3880.0,
3932,No,Regular local school district,513110,06/15/20,01/28/21,14,Arkansas,AR,Texarkana School District,3880.0,
3933,No,Regular local school district,513110,06/15/20,02/01/21,15,Arkansas,AR,Texarkana School District,3880.0,
3934,No,Regular local school district,513110,06/15/20,02/04/21,12,Arkansas,AR,Texarkana School District,3880.0,
3935,No,Regular local school district,513110,06/15/20,02/08/21,7,Arkansas,AR,Texarkana School District,3880.0,
3936,No,Regular local school district,513110,06/15/20,02/11/21,12,Arkansas,AR,Texarkana School District,3880.0,
3937,No,Regular local school district,513110,06/15/20,02/15/21,9,Arkansas,AR,Texarkana School District,3880.0,
3938,No,Regular local school district,513110,06/15/20,02/18/21,5,Arkansas,AR,Texarkana School District,3880.0,
3939,No,Regular local school district,513110,06/15/20,03/01/21,5,Arkansas,AR,Texarkana School District,3880.0,
3940,No,Regular local school district,513110,06/15/20,03/04/21,6,Arkansas,AR,Texarkana School District,3880.0,
3941,No,Regular local school district,513110,06/15/20,03/22/21,6,Arkansas,AR,Texarkana School District,3880.0,
3942,No,Regular local school district,513110,06/15/20,05/27/21,5,Arkansas,AR,Texarkana School District,3880.0,
3943,No,Regular local school district,500047,06/15/20,11/05/20,8,Arkansas,AR,Trumann School District,1468.0,
3944,No,Regular local school district,500047,06/15/20,11/09/20,14,Arkansas,AR,Trumann School District,1468.0,
3945,No,Regular local school district,500047,06/15/20,11/16/20,19,Arkansas,AR,Trumann School District,1468.0,
3946,No,Regular local school district,500047,06/15/20,11/19/20,23,Arkansas,AR,Trumann School District,1468.0,
3947,No,Regular local school district,500047,06/15/20,11/23/20,15,Arkansas,AR,Trumann School District,1468.0,
3948,No,Regular local school district,500047,06/15/20,11/25/20,10,Arkansas,AR,Trumann School District,1468.0,
3949,No,Regular local school district,500047,06/15/20,12/07/20,7,Arkansas,AR,Trumann School District,1468.0,
3950,No,Regular local school district,500047,06/15/20,12/10/20,11,Arkansas,AR,Trumann School District,1468.0,
3951,No,Regular local school district,500047,06/15/20,12/14/20,18,Arkansas,AR,Trumann School District,1468.0,
3952,No,Regular local school district,500047,06/15/20,12/17/20,22,Arkansas,AR,Trumann School District,1468.0,
3953,No,Regular local school district,500047,06/15/20,12/21/20,24,Arkansas,AR,Trumann School District,1468.0,
3954,No,Regular local school district,500047,06/15/20,12/23/20,23,Arkansas,AR,Trumann School District,1468.0,
3955,No,Regular local school district,500047,06/15/20,12/28/20,15,Arkansas,AR,Trumann School District,1468.0,
3956,No,Regular local school district,500047,06/15/20,12/31/20,18,Arkansas,AR,Trumann School District,1468.0,
3957,No,Regular local school district,500047,06/15/20,01/04/21,14,Arkansas,AR,Trumann School District,1468.0,
3958,No,Regular local school district,500047,06/15/20,01/07/21,20,Arkansas,AR,Trumann School District,1468.0,
3959,No,Regular local school district,500047,06/15/20,01/11/21,23,Arkansas,AR,Trumann School District,1468.0,
3960,No,Regular local school district,500047,06/15/20,01/14/21,23,Arkansas,AR,Trumann School District,1468.0,
3961,No,Regular local school district,500047,06/15/20,01/18/21,14,Arkansas,AR,Trumann School District,1468.0,
3962,No,Regular local school district,500047,06/15/20,01/21/21,12,Arkansas,AR,Trumann School District,1468.0,
3963,No,Regular local school district,500047,06/15/20,01/25/21,15,Arkansas,AR,Trumann School District,1468.0,
3964,No,Regular local school district,500047,06/15/20,01/28/21,19,Arkansas,AR,Trumann School District,1468.0,
3965,No,Regular local school district,500047,06/15/20,02/01/21,12,Arkansas,AR,Trumann School District,1468.0,
3966,No,Regular local school district,500047,06/15/20,02/04/21,5,Arkansas,AR,Trumann School District,1468.0,
3967,No,Regular local school district,500079,06/15/20,12/14/20,6,Arkansas,AR,Two Rivers School District,765.0,
3968,No,Regular local school district,500079,06/15/20,12/17/20,5,Arkansas,AR,Two Rivers School District,765.0,
3969,No,Regular local school district,500079,06/15/20,01/14/21,9,Arkansas,AR,Two Rivers School District,765.0,
3970,No,Regular local school district,500079,06/15/20,01/18/21,8,Arkansas,AR,Two Rivers School District,765.0,
3971,No,Regular local school district,500079,06/15/20,01/21/21,6,Arkansas,AR,Two Rivers School District,765.0,
3972,No,Regular local school district,500079,06/15/20,01/25/21,5,Arkansas,AR,Two Rivers School District,765.0,
3973,No,Regular local school district,500079,06/15/20,02/08/21,7,Arkansas,AR,Two Rivers School District,765.0,
3974,No,Regular local school district,500079,06/15/20,02/11/21,10,Arkansas,AR,Two Rivers School District,765.0,
3975,No,Regular local school district,500079,06/15/20,02/15/21,10,Arkansas,AR,Two Rivers School District,765.0,
3976,No,Regular local school district,500079,06/15/20,02/18/21,9,Arkansas,AR,Two Rivers School District,765.0,
3977,No,Regular local school district,500079,06/15/20,02/22/21,6,Arkansas,AR,Two Rivers School District,765.0,
3978,No,Regular local school district,500079,06/15/20,02/25/21,6,Arkansas,AR,Two Rivers School District,765.0,
3979,No,Regular local school district,513350,06/15/20,11/16/20,6,Arkansas,AR,Valley Springs School District,831.0,
3980,No,Regular local school district,513350,06/15/20,11/19/20,17,Arkansas,AR,Valley Springs School District,831.0,
3981,No,Regular local school district,513350,06/15/20,11/23/20,16,Arkansas,AR,Valley Springs School District,831.0,
3982,No,Regular local school district,513350,06/15/20,11/25/20,17,Arkansas,AR,Valley Springs School District,831.0,
3983,No,Regular local school district,513350,06/15/20,11/30/20,9,Arkansas,AR,Valley Springs School District,831.0,
3984,No,Regular local school district,513350,06/15/20,12/02/20,14,Arkansas,AR,Valley Springs School District,831.0,
3985,No,Regular local school district,513350,06/15/20,12/07/20,7,Arkansas,AR,Valley Springs School District,831.0,
3986,No,Regular local school district,513350,06/15/20,12/10/20,7,Arkansas,AR,Valley Springs School District,831.0,
3987,No,Regular local school district,513350,06/15/20,12/14/20,15,Arkansas,AR,Valley Springs School District,831.0,
3988,No,Regular local school district,513350,06/15/20,12/17/20,19,Arkansas,AR,Valley Springs School District,831.0,
3989,No,Regular local school district,513350,06/15/20,12/21/20,15,Arkansas,AR,Valley Springs School District,831.0,
3990,No,Regular local school district,513350,06/15/20,12/23/20,9,Arkansas,AR,Valley Springs School District,831.0,
3991,No,Regular local school district,513350,06/15/20,12/31/20,6,Arkansas,AR,Valley Springs School District,831.0,
3992,No,Regular local school district,513350,06/15/20,01/07/21,5,Arkansas,AR,Valley Springs School District,831.0,
3993,No,Regular local school district,513350,06/15/20,01/11/21,6,Arkansas,AR,Valley Springs School District,831.0,
3994,No,Regular local school district,513350,06/15/20,01/14/21,9,Arkansas,AR,Valley Springs School District,831.0,
3995,No,Regular local school district,513350,06/15/20,01/18/21,5,Arkansas,AR,Valley Springs School District,831.0,
3996,No,Regular local school district,513350,06/15/20,01/21/21,7,Arkansas,AR,Valley Springs School District,831.0,
3997,No,Regular local school district,513350,06/15/20,01/25/21,8,Arkansas,AR,Valley Springs School District,831.0,
3998,No,Regular local school district,513350,06/15/20,01/28/21,10,Arkansas,AR,Valley Springs School District,831.0,
3999,No,Regular local school district,513380,06/15/20,10/19/20,5,Arkansas,AR,Valley View School District,2873.0,Required full school year
4000,No,Regular local school district,513380,06/15/20,10/22/20,5,Arkansas,AR,Valley View School District,2873.0,Required full school year
4001,No,Regular local school district,513380,06/15/20,10/26/20,6,Arkansas,AR,Valley View School District,2873.0,Required full school year
4002,No,Regular local school district,513380,06/15/20,11/16/20,8,Arkansas,AR,Valley View School District,2873.0,Required full school year
4003,No,Regular local school district,513380,06/15/20,11/19/20,13,Arkansas,AR,Valley View School District,2873.0,Required full school year
4004,No,Regular local school district,513380,06/15/20,11/23/20,11,Arkansas,AR,Valley View School District,2873.0,Required full school year
4005,No,Regular local school district,513380,06/15/20,11/25/20,17,Arkansas,AR,Valley View School District,2873.0,Required full school year
4006,No,Regular local school district,513380,06/15/20,11/30/20,13,Arkansas,AR,Valley View School District,2873.0,Required full school year
4007,No,Regular local school district,513380,06/15/20,12/02/20,17,Arkansas,AR,Valley View School District,2873.0,Required full school year
4008,No,Regular local school district,513380,06/15/20,12/07/20,11,Arkansas,AR,Valley View School District,2873.0,Required full school year
4009,No,Regular local school district,513380,06/15/20,12/10/20,11,Arkansas,AR,Valley View School District,2873.0,Required full school year
4010,No,Regular local school district,513380,06/15/20,12/14/20,13,Arkansas,AR,Valley View School District,2873.0,Required full school year
4011,No,Regular local school district,513380,06/15/20,12/17/20,12,Arkansas,AR,Valley View School District,2873.0,Required full school year
